Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio,Legal_status_Sale contract,Legal_status_Unknown,Furniture_state_Full,Furniture_state_Unknown,Price_log
37.0,4.0,3.5,3.0,4.0,4.0,5.6,0,0,0,0,0,7.4,7.4,0.10526315789473684,False,False,True,False,1.8870696490323797
39.0,4.5,6.0,2.0,3.0,2.0,6.9,1,0,0,0,0,9.75,13.0,0.1125,False,False,False,True,2.066862759472976
65.5,5.0,5.5,1.0,2.0,2.0,1.79,0,1,0,0,0,21.833333333333332,21.833333333333332,0.07518796992481203,False,False,False,False,1.0260415958332743
42.0,6.5,6.0,6.0,5.0,4.0,8.85,0,0,0,0,0,7.0,8.4,0.1511627906976744,False,False,False,True,2.2874714551839976
140.0,5.0,5.0,3.0,3.0,3.0,1.08,0,0,1,1,1,35.0,35.0,0.03546099290780142,False,False,False,True,0.7323678937132266
73.6,4.6,6.0,5.0,5.0,5.0,8.4,0,0,0,0,0,12.266666666666666,12.266666666666666,0.06166219839142091,False,False,False,False,2.2407096892759584
84.0,4.0,7.5,3.0,3.0,3.0,6.5,0,0,1,1,1,21.0,21.0,0.047058823529411764,False,True,False,True,2.0149030205422647
80.0,4.0,5.5,2.0,3.0,3.0,7.3,0,1,0,0,1,20.0,20.0,0.04938271604938271,False,False,False,True,2.1162555148025524
33.0,4.5,5.5,5.0,3.0,3.0,5.6,1,1,0,0,0,8.25,8.25,0.1323529411764706,False,False,False,False,1.8870696490323797
68.0,6.0,7.0,2.0,2.0,2.0,2.0,0,0,0,0,0,22.666666666666668,22.666666666666668,0.08695652173913043,False,False,True,False,1.0986122886681098
60.0,5.0,5.0,4.0,4.0,5.0,7.0,0,0,0,0,0,12.0,10.0,0.08196721311475409,False,False,True,False,2.0794415416798357
140.0,6.0,7.0,2.0,4.0,2.0,3.1,0,0,0,0,0,28.0,46.666666666666664,0.0425531914893617,False,False,False,True,1.410986973710262
30.0,3.0,5.0,3.0,2.0,2.0,2.0,0,0,0,0,0,10.0,10.0,0.0967741935483871,True,False,False,False,1.0986122886681098
40.0,4.0,4.0,3.0,3.0,3.0,2.68,0,0,0,0,0,10.0,10.0,0.0975609756097561,False,False,True,False,1.3029127521808397
32.0,4.5,5.5,5.0,3.0,4.0,4.5,1,1,0,0,0,8.0,6.4,0.13636363636363635,False,False,False,True,1.7047480922384253
50.8,4.0,3.5,2.0,2.0,2.0,5.6,0,0,0,0,0,16.933333333333334,16.933333333333334,0.07722007722007722,False,False,False,False,1.8870696490323797
55.0,4.5,5.5,5.0,4.0,4.0,6.1,1,1,0,0,0,11.0,11.0,0.08035714285714286,False,False,True,False,1.9600947840472698
50.0,4.5,5.5,5.0,4.0,4.0,6.36,1,1,0,0,0,10.0,10.0,0.08823529411764706,False,False,True,False,1.9960599327407849
56.0,5.0,5.5,3.0,4.0,4.0,7.5,0,1,0,0,0,11.2,11.2,0.08771929824561403,False,False,True,False,2.1400661634962708
49.0,4.5,5.5,2.0,3.0,2.0,4.6,1,1,0,0,0,12.25,16.333333333333332,0.09,False,False,False,True,1.7227665977411035
51.7,4.7,7.0,4.0,4.0,4.0,3.3,0,0,0,0,0,10.34,10.34,0.08918406072106262,False,True,False,True,1.4586150226995167
55.6,3.0,3.5,1.0,2.0,1.5,1.9,0,0,0,0,0,18.533333333333335,22.240000000000002,0.053003533568904596,False,True,False,True,1.0647107369924282
61.0,4.5,5.0,3.0,3.0,3.0,7.4,1,0,1,1,1,15.25,15.25,0.07258064516129033,False,False,False,True,2.128231705849268
35.0,4.5,5.5,5.0,3.0,3.0,2.55,1,1,0,0,0,8.75,8.75,0.125,False,False,False,False,1.2669476034873244
50.0,5.0,4.0,1.0,2.0,1.5,3.2,0,0,0,0,0,16.666666666666668,20.0,0.09803921568627451,False,False,False,True,1.4350845252893227
20.0,4.5,5.5,2.0,2.0,2.0,2.45,1,1,0,0,0,6.666666666666667,6.666666666666667,0.21428571428571427,False,False,True,False,1.2383742310432684
98.0,5.7,7.5,4.0,5.0,4.0,7.2,0,0,0,0,0,16.333333333333332,19.6,0.05757575757575758,False,False,True,False,2.1041341542702074
68.0,4.5,7.5,4.0,5.0,5.0,7.7,1,0,0,0,0,11.333333333333334,11.333333333333334,0.06521739130434782,False,False,True,False,2.163323025660538
89.0,5.0,7.5,4.0,4.0,4.0,9.5,0,0,0,0,0,17.8,17.8,0.05555555555555555,False,False,True,False,2.3513752571634776
64.5,4.3,6.0,3.0,4.0,3.0,3.3,0,0,0,0,0,12.9,16.125,0.06564885496183206,False,False,False,True,1.4586150226995167
94.6,4.3,5.5,3.0,3.0,3.0,5.3,0,0,0,0,0,23.65,23.65,0.04497907949790795,False,False,False,True,1.840549633397487
54.0,4.5,5.5,3.0,5.0,3.0,7.19,1,1,0,0,1,9.0,13.5,0.08181818181818182,False,False,False,True,2.1029138978649784
58.0,4.5,5.5,6.0,5.5,3.0,9.5,1,1,0,0,1,8.923076923076923,14.5,0.07627118644067797,False,False,False,True,2.3513752571634776
48.0,4.0,7.5,4.0,4.0,3.0,3.2,0,0,0,0,0,9.6,12.0,0.08163265306122448,False,False,True,False,1.4350845252893227
45.0,4.0,6.0,3.0,4.0,3.0,3.6,0,0,0,0,0,9.0,11.25,0.08695652173913043,False,False,False,False,1.5260563034950492
120.0,5.0,5.5,2.0,3.0,3.0,7.0,0,0,0,0,0,30.0,30.0,0.04132231404958678,False,False,False,True,2.0794415416798357
30.0,4.5,5.5,4.0,3.0,3.0,2.5,1,1,0,1,1,7.5,7.5,0.14516129032258066,False,False,False,True,1.252762968495368
100.0,5.0,7.5,3.0,3.0,3.0,3.26,0,0,1,1,1,25.0,25.0,0.04950495049504951,False,True,False,True,1.449269160281279
75.0,6.0,6.0,3.0,3.0,3.0,5.05,0,0,0,0,0,18.75,18.75,0.07894736842105263,False,False,True,False,1.80005827204275
61.0,4.5,5.0,4.0,4.0,3.0,6.8,1,0,0,0,0,12.2,15.25,0.07258064516129033,False,False,False,True,2.0541237336955462
80.0,4.0,7.5,4.0,5.0,5.5,7.59,0,0,0,0,0,13.333333333333334,12.307692307692308,0.04938271604938271,False,False,True,False,2.150598735996164
38.0,4.5,5.5,3.0,3.0,3.0,2.28,1,1,0,0,0,9.5,9.5,0.11538461538461539,False,False,False,False,1.1878434223960523
38.0,4.5,5.5,3.0,3.0,3.0,1.6,1,1,0,0,0,9.5,9.5,0.11538461538461539,False,False,False,True,0.9555114450274363
140.0,5.0,5.5,3.0,3.0,3.0,9.9,0,1,1,1,1,35.0,35.0,0.03546099290780142,False,True,False,True,2.388762789235098
80.0,5.0,5.5,2.0,2.0,3.0,1.45,0,1,0,0,0,26.666666666666668,20.0,0.06172839506172839,False,False,False,True,0.8960880245566356
100.0,5.0,7.5,3.0,3.0,2.0,2.6,0,0,1,0,0,25.0,33.333333333333336,0.04950495049504951,False,False,False,True,1.2809338454620642
19.5,3.0,5.5,3.0,3.0,2.0,1.78,0,1,0,0,0,4.875,6.5,0.14634146341463414,True,False,False,True,1.0224509277025458
24.5,4.5,6.0,2.0,2.0,1.5,1.97,1,0,0,0,0,8.166666666666666,9.8,0.17647058823529413,True,False,False,False,1.0885619528146082
24.5,4.5,5.5,2.0,2.0,1.5,1.97,1,1,0,0,0,8.166666666666666,9.8,0.17647058823529413,True,False,False,True,1.0885619528146082
72.0,4.0,7.5,3.0,4.0,3.0,6.6,0,0,0,0,0,14.4,18.0,0.0547945205479452,False,False,True,False,2.028148247292285
95.0,5.0,6.0,3.0,5.0,5.0,4.8,0,0,0,0,0,15.833333333333334,15.833333333333334,0.052083333333333336,False,False,False,True,1.7578579175523736
85.0,5.0,6.0,3.0,4.0,4.0,6.2,0,0,0,0,0,17.0,17.0,0.05813953488372093,False,False,False,True,1.9740810260220096
100.0,4.5,5.5,3.0,3.0,3.0,4.55,1,1,0,0,0,25.0,25.0,0.04455445544554455,False,True,False,True,1.713797927758343
57.0,4.5,5.5,2.0,3.0,3.0,6.98,1,1,0,1,1,14.25,14.25,0.07758620689655173,False,False,False,True,2.0769384114617173
37.0,4.5,4.0,2.0,2.0,2.0,2.0,1,0,0,0,0,12.333333333333334,12.333333333333334,0.11842105263157894,False,False,False,True,1.0986122886681098
16.0,4.5,3.5,2.0,3.0,2.0,3.33,1,0,0,0,0,4.0,5.333333333333333,0.2647058823529412,False,False,False,True,1.4655675420143985
63.0,5.2,3.5,1.0,1.5,1.5,1.64,0,0,0,0,0,25.2,25.2,0.08125,False,False,False,False,0.9707789171582248
105.0,6.0,5.5,3.0,4.0,4.0,7.5,0,1,0,0,0,21.0,21.0,0.05660377358490566,False,False,False,True,2.1400661634962708
75.0,5.0,7.5,3.0,4.0,5.0,6.3,0,0,0,0,0,15.0,12.5,0.06578947368421052,False,True,True,False,1.9878743481543455
33.0,3.6,3.5,5.0,3.0,3.0,4.6,0,0,0,0,0,8.25,8.25,0.10588235294117647,False,False,False,False,1.7227665977411035
30.0,4.5,4.0,5.0,3.0,5.0,7.98,1,0,0,0,0,7.5,5.0,0.14516129032258066,False,False,True,False,2.194999882314108
35.0,3.5,3.5,3.0,4.0,3.0,2.65,0,0,0,0,0,7.0,8.75,0.09722222222222222,False,False,True,False,1.2947271675944
69.0,4.25,5.5,1.0,4.0,4.0,7.95,0,1,0,0,0,13.8,13.8,0.060714285714285714,False,False,False,True,2.191653532286764
56.0,5.0,5.5,3.0,3.0,3.0,6.6,0,1,1,1,1,14.0,14.0,0.08771929824561403,False,False,False,True,2.028148247292285
35.0,4.5,5.0,2.0,3.0,3.0,2.5,1,0,0,0,0,8.75,8.75,0.125,False,False,False,False,1.252762968495368
140.0,6.5,5.5,3.0,5.5,5.5,9.8,0,1,0,0,0,21.53846153846154,21.53846153846154,0.04609929078014184,False,False,True,False,2.379546134130174
27.0,4.5,3.5,3.0,3.0,3.0,6.8,1,0,0,0,0,6.75,6.75,0.16071428571428573,False,False,True,False,2.0541237336955462
45.0,4.6,3.5,5.0,4.0,4.0,5.75,0,0,0,0,0,9.0,9.0,0.09999999999999999,False,False,True,False,1.9095425048844386
50.0,4.5,5.5,2.0,2.0,3.0,2.07,1,1,0,0,0,16.666666666666668,12.5,0.08823529411764706,False,False,False,True,1.1216775615991057
40.0,4.5,5.5,4.0,3.0,3.0,7.1,1,1,0,1,1,10.0,10.0,0.10975609756097561,False,False,True,False,2.0918640616783932
60.0,4.0,7.5,5.0,4.0,5.0,6.1,0,0,0,0,0,12.0,10.0,0.06557377049180328,False,False,True,False,1.9600947840472698
46.0,4.5,3.5,5.0,4.0,4.0,5.55,0,0,0,0,0,9.2,9.2,0.09574468085106383,False,False,True,False,1.8794650496471605
34.0,3.5,3.5,3.0,3.0,3.0,2.0,0,0,0,0,0,8.5,8.5,0.1,False,False,True,False,1.0986122886681098
89.0,5.0,3.5,2.0,3.0,3.0,1.7,0,0,0,0,0,22.25,22.25,0.05555555555555555,False,False,False,False,0.9932517730102833
56.0,4.5,5.5,3.0,3.0,4.0,2.17,1,1,0,0,0,14.0,11.2,0.07894736842105263,False,False,False,False,1.1537315878891892
51.3,3.99,3.5,2.0,2.0,1.5,1.55,0,0,0,0,0,17.099999999999998,20.52,0.07629063097514341,False,False,False,False,0.9360933591703349
55.0,4.5,5.5,4.0,4.0,3.0,5.8,1,1,0,0,0,11.0,13.75,0.08035714285714286,False,False,True,False,1.916922612182061
100.0,4.0,7.5,3.0,3.0,2.0,6.2,0,0,1,0,0,25.0,33.333333333333336,0.039603960396039604,False,False,False,False,1.9740810260220096
40.0,4.5,5.5,2.0,3.0,3.0,4.25,1,1,0,1,1,10.0,10.0,0.10975609756097561,False,True,False,True,1.6582280766035324
45.0,3.9,4.0,5.0,5.5,5.0,5.98,0,0,0,0,0,6.923076923076923,7.5,0.08478260869565217,False,False,True,False,1.9430489167742813
76.0,5.0,4.0,1.0,3.0,2.0,6.3,0,0,0,0,0,19.0,25.333333333333332,0.06493506493506493,False,False,False,False,1.9878743481543455
55.0,4.5,5.5,5.0,4.0,5.0,8.85,1,1,0,0,0,11.0,9.166666666666666,0.08035714285714286,False,True,True,False,2.2874714551839976
46.0,3.6,6.0,4.0,5.0,5.0,8.8,0,0,0,0,0,7.666666666666667,7.666666666666667,0.07659574468085106,False,False,True,False,2.2823823856765264
68.0,4.5,5.5,2.0,3.0,3.0,6.0,1,1,0,1,1,17.0,17.0,0.06521739130434782,False,True,False,True,1.9459101490553132
52.39,4.0,5.5,3.0,2.0,3.0,9.0,0,1,0,0,1,17.463333333333335,13.0975,0.07492039707810451,False,True,False,True,2.302585092994046
50.0,5.0,7.5,3.0,1.5,1.5,9.9,0,0,1,0,0,20.0,20.0,0.09803921568627451,False,False,False,True,2.388762789235098
59.0,6.5,7.0,3.0,4.0,5.0,8.7,0,0,0,0,0,11.8,9.833333333333334,0.10833333333333334,False,False,False,False,2.272125885509337
30.0,4.5,5.5,5.0,3.0,3.0,4.4,1,1,0,1,1,7.5,7.5,0.14516129032258066,False,False,False,True,1.6863989535702288
52.6,4.5,7.5,3.0,3.0,2.0,6.9,1,0,1,0,0,13.15,17.533333333333335,0.08395522388059701,False,True,False,True,2.066862759472976
78.0,5.0,4.0,5.0,4.0,4.0,8.9,0,0,0,0,0,15.6,15.6,0.06329113924050633,False,False,True,False,2.2925347571405443
109.0,5.0,7.5,2.0,5.5,5.5,5.8,0,0,0,0,0,16.76923076923077,16.76923076923077,0.045454545454545456,False,False,False,False,1.916922612182061
44.0,4.5,5.5,1.0,2.0,3.0,1.75,1,1,0,0,0,14.666666666666666,11.0,0.1,False,False,False,False,1.0116009116784799
50.0,4.5,5.5,3.0,3.0,3.0,9.2,1,1,1,1,1,12.5,12.5,0.08823529411764706,False,False,False,True,2.322387720290225
45.0,4.5,5.5,5.0,4.0,5.0,5.85,1,1,0,0,0,9.0,7.5,0.09782608695652174,False,False,False,True,1.9242486522741338
72.0,6.0,5.0,4.0,4.0,5.0,8.9,0,0,0,0,0,14.4,12.0,0.0821917808219178,False,False,False,True,2.2925347571405443
120.0,4.5,5.5,3.0,3.0,3.0,1.56,1,1,1,1,1,30.0,30.0,0.0371900826446281,False,False,False,True,0.9400072584914712
31.0,3.3,3.5,5.0,3.0,3.0,4.2,0,0,0,0,0,7.75,7.75,0.103125,False,False,False,False,1.6486586255873816
25.0,4.5,5.5,4.0,2.0,3.0,3.55,1,1,0,0,0,8.333333333333334,6.25,0.17307692307692307,False,False,False,True,1.5151272329628591
35.0,4.0,4.0,5.0,3.0,3.0,5.65,0,0,0,1,1,8.75,8.75,0.1111111111111111,False,False,True,False,1.8946168546677629
39.0,4.5,5.5,4.0,4.0,3.0,3.5,1,1,0,0,0,7.8,9.75,0.1125,False,True,True,False,1.5040773967762742
68.0,4.5,7.5,4.0,4.0,4.0,5.68,1,0,0,0,0,13.6,13.6,0.06521739130434782,False,False,False,True,1.8991179875485542
35.0,6.5,5.5,4.0,3.0,4.0,4.5,0,1,0,0,0,8.75,7.0,0.18055555555555555,False,False,True,False,1.7047480922384253
56.0,6.5,5.5,3.0,4.0,3.0,4.8,0,1,0,0,0,11.2,14.0,0.11403508771929824,False,False,False,True,1.7578579175523736
45.0,4.0,4.0,4.0,4.0,3.0,7.6,0,0,0,0,0,9.0,11.25,0.08695652173913043,False,False,True,False,2.151762203259462
35.0,4.5,5.5,5.0,3.0,4.0,3.5,1,1,0,0,0,8.75,7.0,0.125,False,False,False,True,1.5040773967762742
50.0,4.0,5.0,1.0,1.5,1.5,4.28,0,0,0,0,0,20.0,20.0,0.0784313725490196,False,True,False,True,1.6639260977181702
65.0,4.5,5.5,2.0,3.0,2.0,4.99,1,1,0,0,0,16.25,21.666666666666668,0.06818181818181818,False,False,False,True,1.7900914121273581
78.0,4.5,5.5,4.0,4.0,5.0,6.2,1,1,0,0,0,15.6,13.0,0.056962025316455694,False,True,False,True,1.9740810260220096
45.6,3.8,5.5,3.0,3.0,4.0,8.0,0,1,0,0,0,11.4,9.120000000000001,0.0815450643776824,False,False,True,False,2.1972245773362196
25.0,3.0,3.5,2.0,2.0,2.0,2.58,0,0,0,0,0,8.333333333333334,8.333333333333334,0.11538461538461539,False,False,True,False,1.275362800412609
63.0,4.5,5.5,3.0,3.0,3.0,9.1,1,1,1,1,1,15.75,15.75,0.0703125,False,False,True,False,2.312535423847214
35.0,4.5,3.5,5.0,4.0,4.0,6.1,1,0,0,0,0,7.0,7.0,0.125,False,False,True,False,1.9600947840472698
46.0,3.3,3.5,6.0,5.5,5.5,9.6,0,0,0,0,0,7.076923076923077,7.076923076923077,0.0702127659574468,False,False,True,False,2.3608540011180215
50.1,4.0,7.0,3.0,4.0,5.0,7.5,0,0,0,0,0,10.02,8.35,0.07827788649706457,False,True,False,True,2.1400661634962708
72.0,4.0,6.0,1.0,2.0,2.0,6.65,0,0,0,0,0,24.0,24.0,0.0547945205479452,False,False,False,False,2.0347056478384444
90.0,4.5,5.5,3.0,4.0,5.0,10.0,1,1,0,0,0,18.0,15.0,0.04945054945054945,False,True,False,True,2.3978952727983707
52.0,4.5,7.5,3.0,4.0,5.0,5.9,1,0,0,0,0,10.4,8.666666666666666,0.08490566037735849,False,False,False,True,1.9315214116032138
68.0,4.0,7.5,4.0,4.0,4.0,9.7,0,0,0,0,0,13.6,13.6,0.057971014492753624,False,False,True,False,2.3702437414678603
55.0,4.0,7.5,5.0,5.5,5.5,7.9,0,0,0,0,0,8.461538461538462,8.461538461538462,0.07142857142857142,False,False,True,False,2.186051276738094
32.0,4.0,7.5,3.0,2.0,2.0,4.65,0,0,0,0,0,10.666666666666666,10.666666666666666,0.12121212121212122,False,False,True,False,1.7316555451583497
140.0,4.5,5.5,3.0,3.0,3.0,4.9,1,1,1,1,1,35.0,35.0,0.031914893617021274,False,False,False,True,1.7749523509116738
115.0,6.5,7.5,4.0,5.0,5.5,10.0,0,0,0,0,0,19.166666666666668,17.692307692307693,0.05603448275862069,False,False,False,False,2.3978952727983707
56.0,4.5,6.0,1.0,2.0,1.5,3.35,1,0,0,0,0,18.666666666666668,22.4,0.07894736842105263,False,False,True,False,1.4701758451005926
35.0,4.5,5.0,3.0,3.0,3.0,2.48,1,0,0,0,0,8.75,8.75,0.125,False,False,True,False,1.247032293786383
40.0,4.0,5.5,3.0,3.0,3.0,4.55,0,1,0,1,1,10.0,10.0,0.0975609756097561,False,False,False,True,1.713797927758343
78.75,4.5,5.0,2.0,3.0,2.0,1.45,0,0,0,0,0,19.6875,26.25,0.05642633228840126,False,False,False,False,0.8960880245566356
92.7,4.5,5.5,3.0,4.0,3.0,7.55,1,1,0,0,0,18.54,23.175,0.048025613660619,False,False,False,True,2.145931282948669
46.0,4.3,5.0,4.0,4.0,4.0,8.5,0,0,0,0,0,9.2,9.2,0.09148936170212765,False,False,False,True,2.2512917986064953
85.0,4.5,5.5,2.0,2.0,2.0,7.8,1,1,0,0,0,28.333333333333332,28.333333333333332,0.05232558139534884,False,False,False,False,2.174751721484161
140.0,6.5,7.5,2.0,3.0,2.0,7.6,0,0,0,0,0,35.0,46.666666666666664,0.04609929078014184,False,True,False,True,2.151762203259462
67.2,4.5,5.5,4.0,5.0,5.5,8.3,1,1,0,0,0,11.200000000000001,10.338461538461539,0.06598240469208211,False,True,False,True,2.2300144001592104
50.0,4.0,5.0,3.0,3.0,3.0,4.9,0,0,1,0,1,12.5,12.5,0.0784313725490196,False,False,True,False,1.7749523509116738
40.0,3.5,5.5,4.0,4.0,3.0,9.0,0,1,0,0,0,8.0,10.0,0.08536585365853659,False,False,True,False,2.302585092994046
36.0,4.5,5.5,4.0,3.0,3.0,3.65,1,1,0,0,0,9.0,9.0,0.12162162162162163,False,True,False,True,1.536867219599265
90.7,4.0,5.5,4.0,4.0,5.0,8.0,0,1,0,0,0,18.14,15.116666666666667,0.04362050163576881,False,False,False,True,2.1972245773362196
32.0,4.0,7.5,5.0,3.0,4.0,3.65,0,0,0,0,0,8.0,6.4,0.12121212121212122,False,True,False,False,1.536867219599265
86.0,4.0,7.5,2.0,3.0,3.0,7.5,0,0,0,1,1,21.5,21.5,0.04597701149425287,False,True,False,True,2.1400661634962708
35.0,4.5,5.5,3.0,4.0,3.0,4.9,1,1,0,0,0,7.0,8.75,0.125,False,False,False,True,1.7749523509116738
140.0,6.0,6.0,2.0,2.0,2.0,4.5,0,0,0,0,0,46.666666666666664,46.666666666666664,0.0425531914893617,False,False,False,False,1.7047480922384253
37.0,3.7,4.5,6.0,3.0,5.0,5.5,0,0,0,0,0,9.25,6.166666666666667,0.09736842105263159,False,False,False,False,1.8718021769015913
55.0,5.0,5.5,3.0,3.0,4.0,3.89,0,1,0,0,0,13.75,11.0,0.08928571428571429,False,False,False,True,1.5871923034867808
60.0,3.5,5.5,3.0,3.0,3.0,5.64,0,1,1,1,1,15.0,15.0,0.05737704918032787,False,True,False,True,1.8931119634883424
26.3,4.5,3.5,2.0,2.0,2.0,2.9,0,0,0,0,0,8.766666666666667,8.766666666666667,0.16483516483516483,False,False,False,False,1.3609765531356006
48.0,4.0,7.5,5.0,4.0,5.0,9.6,0,0,0,0,0,9.6,8.0,0.08163265306122448,False,False,True,False,2.3608540011180215
65.0,4.0,5.5,3.0,3.0,3.0,6.5,0,1,0,1,1,16.25,16.25,0.06060606060606061,False,False,True,False,2.0149030205422647
34.0,4.5,5.5,2.0,2.0,2.0,4.2,0,1,0,0,0,11.333333333333334,11.333333333333334,0.12857142857142856,False,False,False,True,1.6486586255873816
85.0,5.0,7.0,3.0,4.0,3.0,5.2,0,0,0,0,1,17.0,21.25,0.05813953488372093,False,False,False,True,1.824549292051046
63.7,4.2,3.5,1.0,2.0,1.5,1.6,0,0,0,0,0,21.233333333333334,25.48,0.06491499227202473,False,False,False,False,0.9555114450274363
140.0,6.5,6.0,2.0,3.0,3.0,4.8,0,0,0,0,0,35.0,35.0,0.04609929078014184,False,False,False,True,1.7578579175523736
46.0,4.0,5.5,3.0,3.0,3.0,3.68,0,1,0,0,0,11.5,11.5,0.0851063829787234,False,False,True,False,1.5432981099295553
57.0,4.5,5.5,3.0,3.0,3.0,9.3,1,1,1,1,1,14.25,14.25,0.07758620689655173,True,False,False,False,2.33214389523559
67.0,5.0,4.0,2.0,3.0,2.0,9.2,0,0,0,0,0,16.75,22.333333333333332,0.07352941176470588,False,False,False,False,2.322387720290225
35.0,3.5,3.5,3.0,3.0,3.0,1.69,0,0,0,0,0,8.75,8.75,0.09722222222222222,False,False,False,False,0.9895411936137477
52.0,4.0,6.0,4.0,3.0,4.0,8.9,0,0,0,0,0,13.0,10.4,0.07547169811320754,False,False,False,False,2.2925347571405443
80.0,4.5,7.5,3.0,4.0,3.0,3.43,1,0,0,0,0,16.0,20.0,0.05555555555555555,False,False,False,True,1.4883995840570443
36.0,4.5,3.5,5.0,3.0,4.0,5.9,1,0,0,0,0,9.0,7.2,0.12162162162162163,False,False,True,False,1.9315214116032138
80.0,3.7,5.5,2.0,4.0,3.0,5.6,0,1,0,0,0,16.0,20.0,0.04567901234567901,False,False,True,False,1.8870696490323797
52.0,4.5,7.5,4.0,4.0,5.0,7.9,1,0,0,0,0,10.4,8.666666666666666,0.08490566037735849,False,True,False,True,2.186051276738094
56.2,4.5,5.5,3.0,5.0,3.0,3.05,1,1,0,0,0,9.366666666666667,14.05,0.07867132867132867,False,False,True,False,1.3987168811184478
34.0,4.0,6.0,4.0,3.0,3.0,5.9,0,0,0,0,0,8.5,8.5,0.11428571428571428,False,False,True,False,1.9315214116032138
74.0,4.0,3.5,3.0,3.0,3.0,6.6,0,0,0,0,0,18.5,18.5,0.05333333333333334,False,True,True,False,2.028148247292285
55.0,4.0,5.5,4.0,4.0,3.0,8.8,0,1,0,0,0,11.0,13.75,0.07142857142857142,False,False,True,False,2.2823823856765264
33.0,3.2,3.5,5.0,3.0,5.0,4.7,0,0,0,0,0,8.25,5.5,0.09411764705882353,False,False,True,False,1.7404661748405046
31.0,3.5,3.5,5.0,3.0,4.0,4.4,0,0,0,0,0,7.75,6.2,0.109375,False,True,True,False,1.6863989535702288
100.0,6.0,7.5,3.0,5.0,4.0,6.9,0,0,0,0,0,16.666666666666668,20.0,0.0594059405940594,True,False,False,True,2.066862759472976
90.0,4.5,5.5,3.0,3.0,3.0,7.0,1,1,0,0,1,22.5,22.5,0.04945054945054945,False,False,False,True,2.0794415416798357
69.5,4.0,4.0,3.0,4.0,4.0,5.4,0,0,0,0,0,13.9,13.9,0.05673758865248227,False,False,False,True,1.8562979903656263
45.0,5.0,3.5,5.0,3.0,4.0,5.8,0,0,0,0,0,11.25,9.0,0.10869565217391304,False,False,True,False,1.916922612182061
140.0,4.5,5.0,3.0,4.0,3.0,6.9,1,0,1,0,1,28.0,35.0,0.031914893617021274,False,False,True,False,2.066862759472976
32.0,4.0,5.0,3.0,2.0,2.0,5.29,0,0,0,0,0,10.666666666666666,10.666666666666666,0.12121212121212122,False,False,False,False,1.8389610707123492
65.0,5.0,5.5,3.0,3.0,3.0,4.4,0,0,1,1,1,16.25,16.25,0.07575757575757576,False,False,False,True,1.6863989535702288
85.0,6.5,5.5,4.0,5.5,5.5,4.55,0,1,0,0,0,13.076923076923077,13.076923076923077,0.0755813953488372,False,False,True,False,1.713797927758343
61.0,5.0,7.0,5.0,5.0,5.0,6.9,0,0,0,0,0,10.166666666666666,10.166666666666666,0.08064516129032258,False,False,False,True,2.066862759472976
72.0,4.5,7.5,3.0,4.0,5.0,9.5,1,0,0,0,0,14.4,12.0,0.06164383561643835,False,True,False,True,2.3513752571634776
100.0,4.5,7.5,3.0,5.5,5.0,9.0,1,0,0,0,0,15.384615384615385,16.666666666666668,0.04455445544554455,False,False,False,True,2.302585092994046
105.0,4.5,3.5,3.0,4.0,4.0,3.75,1,0,0,0,0,21.0,21.0,0.04245283018867924,False,False,True,False,1.55814461804655
45.8,4.5,5.0,4.0,4.0,3.0,7.5,0,0,0,0,0,9.16,11.45,0.09615384615384616,False,False,True,False,2.1400661634962708
80.0,4.5,5.5,4.0,4.0,5.0,7.5,0,1,0,0,0,16.0,13.333333333333334,0.05555555555555555,False,False,False,True,2.1400661634962708
100.0,4.2,4.0,3.0,3.0,3.0,1.65,0,0,1,1,1,25.0,25.0,0.041584158415841586,False,False,False,True,0.9745596399981308
140.0,6.5,7.5,1.0,3.0,2.0,6.75,0,0,0,0,0,35.0,46.666666666666664,0.04609929078014184,False,False,True,False,2.0476928433652555
48.3,4.5,5.5,2.0,2.0,2.0,4.65,1,1,0,0,0,16.099999999999998,16.099999999999998,0.09127789046653144,False,True,False,True,1.7316555451583497
48.0,4.0,6.0,4.0,4.0,3.0,5.65,0,0,0,0,1,9.6,12.0,0.08163265306122448,False,False,False,True,1.8946168546677629
70.0,5.0,5.5,4.0,5.5,4.0,9.57,0,1,0,0,0,10.76923076923077,14.0,0.07042253521126761,True,False,False,True,2.3580197998821464
79.0,6.0,5.5,3.0,3.0,1.5,2.95,0,1,1,0,0,19.75,31.6,0.075,False,False,False,True,1.3737155789130306
92.0,4.5,7.5,3.0,2.0,1.5,5.0,0,0,1,0,0,30.666666666666668,36.8,0.04838709677419355,False,False,False,True,1.791759469228055
30.9,4.5,3.5,5.0,3.0,4.0,3.9,1,0,0,0,0,7.725,6.18,0.14106583072100315,False,False,True,False,1.589235205116581
140.0,4.5,5.5,2.0,3.0,3.0,4.3,1,1,0,1,1,35.0,35.0,0.031914893617021274,False,True,False,True,1.667706820558076
50.0,5.0,7.0,1.0,3.0,1.5,4.9,0,0,0,1,0,12.5,20.0,0.09803921568627451,True,False,False,True,1.7749523509116738
