Area,Frontage,Access_Road,Floors,Bedrooms,Bathrooms,Legal_status,Furniture_state,Price,Frontage_missing,Access_Road_missing,Floors_missing,Bedrooms_missing,Bathrooms_missing,Area_per_Bedroom,Area_per_Bathroom,Frontage_Area_ratio
35.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,7.8,1,1,0,0,0,8.75,8.75,0.125
30.0,4.5,3.5,5.0,3.0,4.0,Have certificate,Basic,5.48,1,0,0,0,0,7.5,6.0,0.14516129032258066
40.0,4.0,3.5,4.0,4.0,4.0,Have certificate,Unknown,7.2,0,0,0,0,0,8.0,8.0,0.0975609756097561
67.2,4.5,5.5,3.0,3.0,4.0,Have certificate,Unknown,9.7,1,1,0,0,0,16.8,13.440000000000001,0.06598240469208211
42.0,6.5,4.0,6.0,3.0,3.0,Have certificate,Unknown,9.85,0,0,0,1,1,10.5,10.5,0.1511627906976744
75.0,4.0,7.5,3.0,3.0,4.0,Have certificate,Full,6.5,0,0,0,0,0,18.75,15.0,0.05263157894736842
57.0,4.5,5.5,5.0,5.5,3.0,Have certificate,Unknown,8.9,1,1,0,0,1,8.76923076923077,14.25,0.07758620689655173
32.0,4.5,5.5,4.0,4.0,5.0,Have certificate,Full,3.85,1,1,0,0,0,6.4,5.333333333333333,0.13636363636363635
38.0,6.3,5.5,4.0,3.0,3.0,Have certificate,Full,6.15,0,1,0,0,1,9.5,9.5,0.16153846153846155
38.0,4.5,5.5,2.0,3.0,3.0,Have certificate,Unknown,3.25,1,1,0,1,1,9.5,9.5,0.11538461538461539
50.0,3.7,3.5,6.0,4.0,5.0,Have certificate,Full,6.5,0,0,0,0,0,10.0,8.333333333333334,0.07254901960784314
41.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,4.85,1,1,0,1,1,10.25,10.25,0.10714285714285714
48.0,4.0,5.5,4.0,4.0,3.0,Have certificate,Full,9.6,0,1,0,0,1,9.6,12.0,0.08163265306122448
35.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,7.5,1,1,1,1,1,8.75,8.75,0.125
90.0,5.0,7.5,2.0,3.0,2.0,Have certificate,Unknown,4.5,0,0,0,0,0,22.5,30.0,0.054945054945054944
50.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Basic,4.95,1,1,0,0,0,12.5,12.5,0.08823529411764706
100.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,3.5,1,1,1,1,1,25.0,25.0,0.04455445544554455
35.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,5.68,1,1,0,1,1,8.75,8.75,0.125
42.0,4.2,5.5,4.0,5.0,3.0,Have certificate,Basic,4.0,0,1,0,0,0,7.0,10.5,0.09767441860465116
55.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Unknown,9.8,1,1,0,0,1,11.0,13.75,0.08035714285714286
65.0,6.5,7.5,4.0,4.0,3.0,Have certificate,Full,8.9,0,0,0,0,1,13.0,16.25,0.09848484848484848
54.0,4.5,5.5,2.0,2.0,2.0,Have certificate,Full,5.2,1,1,0,0,0,18.0,18.0,0.08181818181818182
28.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,7.5,1,1,0,0,0,7.0,7.0,0.15517241379310345
45.0,3.8,5.5,5.0,4.0,4.0,Have certificate,Full,6.5,0,1,0,0,0,9.0,9.0,0.08260869565217391
37.0,4.7,5.5,6.0,3.0,4.0,Have certificate,Full,8.8,0,1,0,0,0,9.25,7.4,0.1236842105263158
24.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,5.3,1,1,0,0,1,6.0,6.0,0.18
32.0,4.5,3.5,5.0,3.0,3.0,Have certificate,Full,6.3,1,0,0,0,1,8.0,8.0,0.13636363636363635
70.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,9.5,0,1,0,1,1,17.5,17.5,0.06338028169014084
45.0,4.5,5.5,5.0,4.0,3.0,Have certificate,Full,6.2,1,1,0,0,0,9.0,11.25,0.09782608695652174
83.0,4.0,5.5,3.0,5.0,3.0,Unknown,Unknown,7.9,0,1,0,0,1,13.833333333333334,20.75,0.047619047619047616
105.0,5.0,7.5,2.0,2.0,2.0,Have certificate,Full,2.8,0,0,0,0,0,35.0,35.0,0.04716981132075472
48.0,4.0,7.0,2.0,2.0,2.0,Have certificate,Full,4.5,0,0,0,0,0,16.0,16.0,0.08163265306122448
57.3,4.5,5.5,1.0,3.0,3.0,Have certificate,Unknown,6.35,1,1,0,1,1,14.325,14.325,0.07718696397941681
30.0,6.0,3.5,6.0,3.0,4.0,Have certificate,Full,4.55,0,0,0,0,0,7.5,6.0,0.1935483870967742
54.6,4.5,5.5,1.0,3.0,3.0,Have certificate,Unknown,6.1,1,1,0,1,1,13.65,13.65,0.08093525179856115
57.8,4.5,5.5,1.0,3.0,3.0,Unknown,Unknown,6.5,1,1,0,1,1,14.45,14.45,0.07653061224489796
55.0,4.5,5.5,1.0,2.0,1.5,Unknown,Unknown,6.5,1,1,0,0,0,18.333333333333332,22.0,0.08035714285714286
24.0,5.0,5.5,2.0,2.0,2.0,Have certificate,Unknown,2.4,0,1,0,0,0,8.0,8.0,0.2
52.4,4.5,5.5,1.0,3.0,3.0,Unknown,Unknown,6.2,1,1,0,1,1,13.1,13.1,0.08426966292134831
40.0,3.7,7.5,2.0,2.0,2.0,Have certificate,Basic,6.65,0,0,0,0,0,13.333333333333334,13.333333333333334,0.0902439024390244
82.0,4.0,5.5,3.0,3.0,3.0,Unknown,Full,9.5,0,1,0,1,1,20.5,20.5,0.04819277108433735
35.0,5.5,5.5,3.0,5.0,5.0,Unknown,Unknown,7.6,0,1,0,0,0,5.833333333333333,5.833333333333333,0.1527777777777778
33.0,5.0,7.5,5.0,3.0,4.0,Have certificate,Basic,4.1,0,0,0,0,0,8.25,6.6,0.14705882352941177
42.0,4.2,6.0,4.0,3.0,3.0,Have certificate,Full,5.89,0,0,0,1,1,10.5,10.5,0.09767441860465116
34.0,3.2,4.0,2.0,2.0,2.0,Have certificate,Full,4.2,0,0,0,0,0,11.333333333333334,11.333333333333334,0.09142857142857143
90.0,5.0,7.0,3.0,3.0,3.0,Unknown,Unknown,5.6,0,0,1,1,1,22.5,22.5,0.054945054945054944
54.0,4.0,7.0,3.0,3.0,3.0,Unknown,Unknown,5.5,0,0,0,0,0,13.5,13.5,0.07272727272727272
55.0,4.5,6.0,4.0,4.0,3.0,Have certificate,Basic,9.0,0,0,0,0,0,11.0,13.75,0.08035714285714286
90.0,4.2,7.5,1.0,1.5,1.5,Have certificate,Unknown,7.3,0,0,0,0,0,36.0,36.0,0.046153846153846156
38.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,3.45,1,1,0,1,1,9.5,9.5,0.11538461538461539
76.0,5.0,5.5,4.0,4.0,3.0,Have certificate,Basic,8.3,0,1,0,0,0,15.2,19.0,0.06493506493506493
61.76,4.5,3.5,2.0,3.0,3.0,Have certificate,Full,5.55,1,0,0,0,0,15.44,15.44,0.07170172084130019
40.0,4.5,3.5,4.0,4.0,4.0,Unknown,Unknown,7.95,0,0,0,0,0,8.0,8.0,0.10975609756097561
73.0,3.4,7.5,2.0,4.0,2.0,Have certificate,Unknown,7.3,0,0,0,0,0,14.6,24.333333333333332,0.04594594594594594
53.0,3.8,3.5,2.0,2.0,2.0,Have certificate,Basic,7.5,0,0,0,0,0,17.666666666666668,17.666666666666668,0.07037037037037036
50.0,4.0,5.5,2.0,2.0,2.0,Have certificate,Full,4.7,0,1,0,0,0,16.666666666666668,16.666666666666668,0.0784313725490196
32.0,3.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,6.5,0,1,0,1,1,8.0,8.0,0.10606060606060606
68.0,4.5,7.5,3.0,4.0,4.0,Have certificate,Full,9.9,1,0,0,0,0,13.6,13.6,0.06521739130434782
75.0,3.8,4.0,3.0,3.0,2.0,Have certificate,Full,2.4,0,0,0,0,0,18.75,25.0,0.049999999999999996
104.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,7.35,1,1,1,1,1,26.0,26.0,0.04285714285714286
72.0,6.1,6.0,3.0,4.0,5.0,Have certificate,Full,7.0,0,0,0,0,0,14.4,12.0,0.08356164383561643
140.0,4.5,7.5,3.0,3.0,3.0,Have certificate,Unknown,6.7,1,0,0,1,1,35.0,35.0,0.031914893617021274
48.0,5.0,4.0,5.0,5.5,4.0,Have certificate,Full,6.0,0,0,0,0,0,7.384615384615385,9.6,0.10204081632653061
40.0,3.5,5.5,4.0,5.0,3.0,Have certificate,Basic,4.5,0,1,0,0,0,6.666666666666667,10.0,0.08536585365853659
90.0,5.0,5.0,2.0,3.0,3.0,Have certificate,Unknown,2.95,0,0,0,1,1,22.5,22.5,0.054945054945054944
40.0,3.0,5.0,4.0,3.0,4.0,Have certificate,Basic,8.1,0,0,0,0,0,10.0,8.0,0.07317073170731707
54.0,4.5,5.5,2.0,2.0,3.0,Have certificate,Unknown,3.0,1,1,0,0,1,18.0,13.5,0.08181818181818182
64.0,4.0,5.0,3.0,4.0,3.0,Have certificate,Basic,5.1,0,0,0,0,0,12.8,16.0,0.06153846153846154
80.0,4.0,7.5,4.0,4.0,3.0,Have certificate,Full,9.7,0,0,0,0,0,16.0,20.0,0.04938271604938271
55.0,4.5,5.5,5.0,4.0,4.0,Have certificate,Full,9.8,1,1,0,0,0,11.0,11.0,0.08035714285714286
80.0,4.0,6.0,4.0,5.0,3.0,Unknown,Unknown,7.5,0,0,0,0,1,13.333333333333334,20.0,0.04938271604938271
108.0,4.4,7.0,2.0,3.0,3.0,Have certificate,Unknown,5.9,0,0,0,1,1,27.0,27.0,0.04036697247706422
64.0,4.5,7.0,4.0,4.0,3.0,Have certificate,Full,7.3,1,0,0,0,1,12.8,16.0,0.06923076923076923
34.0,4.5,5.5,4.0,3.0,3.0,Unknown,Basic,4.5,1,1,0,0,0,8.5,8.5,0.12857142857142856
46.0,4.5,5.5,2.0,2.0,2.0,Have certificate,Basic,4.4,1,1,0,0,0,15.333333333333334,15.333333333333334,0.09574468085106383
46.0,4.5,5.5,4.0,5.0,4.0,Have certificate,Basic,5.5,1,1,0,0,0,7.666666666666667,9.2,0.09574468085106383
86.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Unknown,8.9,1,1,0,0,0,17.2,17.2,0.05172413793103448
76.8,6.5,7.5,3.0,4.0,3.0,Have certificate,Basic,9.8,0,0,0,0,0,15.36,19.2,0.08354755784061697
89.0,4.2,7.0,4.0,4.0,5.0,Have certificate,Basic,7.8,0,0,0,0,0,17.8,14.833333333333334,0.04666666666666667
45.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Basic,7.35,1,1,0,0,0,11.25,11.25,0.09782608695652174
65.0,4.5,7.5,4.0,3.0,3.0,Have certificate,Full,8.99,1,0,0,1,1,16.25,16.25,0.06818181818181818
89.0,4.2,6.0,3.0,5.0,3.0,Have certificate,Basic,9.2,0,0,1,0,1,14.833333333333334,22.25,0.04666666666666667
37.0,3.4,4.0,4.0,5.5,5.5,Have certificate,Unknown,8.15,0,0,0,0,0,5.6923076923076925,5.6923076923076925,0.08947368421052632
87.0,4.0,7.5,2.0,3.0,2.0,Have certificate,Full,4.6,0,0,0,0,0,21.75,29.0,0.045454545454545456
62.0,4.5,5.5,4.0,5.5,3.0,Unknown,Unknown,9.5,1,1,0,0,1,9.538461538461538,15.5,0.07142857142857142
39.0,4.5,5.5,4.0,3.0,4.0,Have certificate,Full,6.8,1,1,0,0,0,9.75,7.8,0.1125
48.0,4.0,7.5,4.0,4.0,3.0,Have certificate,Full,3.25,0,0,0,0,0,9.6,12.0,0.08163265306122448
60.0,4.5,6.0,3.0,3.0,2.0,Have certificate,Full,9.5,1,0,1,0,0,15.0,20.0,0.07377049180327869
60.0,3.5,5.5,4.0,4.0,3.0,Have certificate,Basic,8.0,0,1,0,0,0,12.0,15.0,0.05737704918032787
76.0,4.0,7.5,3.0,4.0,5.0,Have certificate,Full,6.3,0,0,0,0,0,15.2,12.666666666666666,0.05194805194805195
36.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,6.1,1,1,0,0,0,9.0,9.0,0.12162162162162163
140.0,4.0,7.5,4.0,2.0,3.0,Unknown,Full,7.5,0,0,0,0,0,46.666666666666664,35.0,0.028368794326241134
35.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,6.0,1,1,0,1,1,8.75,8.75,0.125
45.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,8.4,1,1,0,0,1,11.25,11.25,0.09782608695652174
35.0,3.5,3.5,5.0,4.0,4.0,Have certificate,Unknown,3.86,0,0,0,0,0,7.0,7.0,0.09722222222222222
76.0,4.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,4.99,0,0,1,1,1,19.0,19.0,0.05194805194805195
43.5,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,6.98,1,1,0,0,1,10.875,10.875,0.10112359550561797
35.0,4.5,5.5,4.0,3.0,3.0,Unknown,Unknown,5.6,1,1,0,1,1,8.75,8.75,0.125
50.0,4.4,3.5,4.0,3.0,4.0,Unknown,Unknown,7.3,0,0,0,0,0,12.5,10.0,0.08627450980392158
64.0,4.1,3.5,5.0,5.5,4.0,Have certificate,Basic,7.6,0,0,0,0,0,9.846153846153847,12.8,0.06307692307692307
55.0,4.0,3.5,2.0,2.0,2.0,Unknown,Unknown,1.65,0,0,0,0,0,18.333333333333332,18.333333333333332,0.07142857142857142
38.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Full,6.1,1,1,0,1,1,9.5,9.5,0.11538461538461539
60.0,4.0,6.0,2.0,2.0,2.0,Unknown,Full,2.85,0,0,0,0,0,20.0,20.0,0.06557377049180328
45.0,4.0,5.0,2.0,3.0,2.0,Unknown,Full,1.38,0,0,0,0,0,11.25,15.0,0.08695652173913043
76.0,4.0,5.0,2.0,4.0,3.0,Have certificate,Full,4.2,0,0,0,0,0,15.2,19.0,0.05194805194805195
69.0,5.5,4.5,3.0,3.0,3.0,Unknown,Unknown,2.7,0,0,1,1,1,17.25,17.25,0.07857142857142857
35.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,4.45,1,1,0,0,0,8.75,7.0,0.125
39.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Unknown,4.65,1,1,0,0,0,7.8,9.75,0.1125
24.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Full,3.88,1,1,0,0,1,6.0,6.0,0.18
52.0,4.8,5.5,3.0,4.0,3.0,Have certificate,Basic,5.2,0,1,0,0,0,10.4,13.0,0.09056603773584905
63.0,4.2,4.0,3.0,4.0,5.0,Have certificate,Basic,6.85,0,0,0,0,0,12.6,10.5,0.065625
130.0,6.5,5.0,3.0,3.0,3.0,Unknown,Unknown,4.8,0,0,1,1,1,32.5,32.5,0.04961832061068702
58.0,4.5,5.5,3.0,3.0,3.0,Unknown,Unknown,4.85,1,1,0,0,1,14.5,14.5,0.07627118644067797
73.0,4.0,3.5,2.0,2.0,2.0,Have certificate,Basic,5.1,0,0,0,0,0,24.333333333333332,24.333333333333332,0.05405405405405406
68.0,5.0,4.0,2.0,2.0,2.0,Have certificate,Full,7.0,0,0,0,0,0,22.666666666666668,22.666666666666668,0.07246376811594203
70.0,5.0,4.0,2.0,2.0,3.0,Have certificate,Full,7.0,0,0,0,0,0,23.333333333333332,17.5,0.07042253521126761
50.0,4.0,6.0,5.0,4.0,5.0,Have certificate,Full,7.2,0,0,0,0,0,10.0,8.333333333333334,0.0784313725490196
55.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,7.1,1,1,0,1,1,13.75,13.75,0.08035714285714286
48.2,5.0,7.5,3.0,3.0,3.0,Have certificate,Unknown,5.7,0,0,1,0,1,12.05,12.05,0.1016260162601626
31.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,1.8,1,1,0,0,0,7.75,7.75,0.140625
108.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,4.5,1,1,1,1,1,27.0,27.0,0.04128440366972477
105.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Unknown,8.7,1,1,0,0,0,26.25,26.25,0.04245283018867924
45.0,4.5,5.5,5.0,4.0,3.0,Have certificate,Full,7.8,0,1,0,0,1,9.0,11.25,0.09782608695652174
40.0,4.5,5.5,5.0,5.0,5.0,Have certificate,Full,8.0,1,1,0,0,0,6.666666666666667,6.666666666666667,0.10975609756097561
80.0,4.5,7.5,3.0,4.0,3.0,Have certificate,Unknown,7.6,0,0,0,0,0,16.0,20.0,0.05555555555555555
30.0,3.9,5.5,5.0,3.0,3.0,Have certificate,Unknown,4.95,0,1,0,1,1,7.5,7.5,0.12580645161290321
36.0,6.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,4.2,0,1,0,1,1,9.0,9.0,0.17567567567567569
39.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Full,4.65,1,1,0,0,1,7.8,9.75,0.1125
37.0,3.8,4.0,4.0,3.0,3.0,Have certificate,Full,3.75,0,0,0,0,0,9.25,9.25,0.09999999999999999
95.0,4.77,6.0,1.0,1.5,1.5,Unknown,Unknown,8.5,0,0,0,0,0,38.0,38.0,0.049687499999999996
50.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Full,5.66,1,1,0,0,1,10.0,12.5,0.08823529411764706
35.0,4.0,7.5,6.0,4.0,4.0,Have certificate,Full,7.6,0,0,0,0,0,7.0,7.0,0.1111111111111111
37.0,6.5,3.5,5.0,3.0,4.0,Have certificate,Full,7.7,0,0,0,0,0,9.25,7.4,0.17105263157894737
30.0,6.0,3.5,6.0,3.0,4.0,Have certificate,Full,5.95,0,0,0,0,0,7.5,6.0,0.1935483870967742
69.0,4.5,5.5,2.0,3.0,3.0,Have certificate,Unknown,6.5,1,1,0,0,0,17.25,17.25,0.06428571428571428
45.0,4.0,3.5,5.0,3.0,4.0,Have certificate,Full,5.15,0,0,0,0,0,11.25,9.0,0.08695652173913043
52.0,6.5,5.0,5.0,5.0,5.0,Have certificate,Unknown,5.5,0,0,0,0,0,8.666666666666666,8.666666666666666,0.12264150943396226
45.0,4.0,5.5,2.0,2.0,2.0,Have certificate,Full,2.75,0,1,0,0,0,15.0,15.0,0.08695652173913043
40.0,4.0,3.5,2.0,2.0,2.0,Have certificate,Basic,1.4,0,0,0,0,0,13.333333333333334,13.333333333333334,0.0975609756097561
48.7,5.2,3.5,2.0,3.0,2.0,Have certificate,Full,3.89,0,0,0,0,0,12.175,16.233333333333334,0.10462776659959758
33.0,4.0,7.5,5.0,3.0,4.0,Have certificate,Full,5.69,0,0,0,0,0,8.25,6.6,0.11764705882352941
62.0,4.5,3.5,4.0,3.0,3.0,Have certificate,Full,7.98,1,0,0,0,0,15.5,15.5,0.07142857142857142
39.0,4.5,3.5,3.0,3.0,3.0,Have certificate,Full,7.5,1,0,1,1,1,9.75,9.75,0.1125
93.7,4.0,6.0,3.0,3.0,3.0,Have certificate,Basic,7.9,0,0,0,0,0,23.425,23.425,0.042238648363252376
45.0,4.5,5.5,4.0,4.0,3.0,Unknown,Unknown,9.5,1,1,0,0,0,9.0,11.25,0.09782608695652174
33.0,4.5,5.5,5.0,4.0,5.0,Have certificate,Unknown,4.2,1,1,0,0,0,6.6,5.5,0.1323529411764706
24.1,4.0,3.5,2.0,2.0,1.5,Have certificate,Full,2.85,0,0,0,0,0,8.033333333333333,9.64,0.1593625498007968
75.0,5.0,5.5,4.0,4.0,3.0,Unknown,Unknown,3.25,0,1,0,0,0,15.0,18.75,0.06578947368421052
37.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,5.3,1,1,0,0,0,9.25,7.4,0.11842105263157894
97.5,5.0,7.5,3.0,4.0,4.0,Have certificate,Unknown,8.5,0,0,0,0,0,19.5,19.5,0.050761421319796954
85.0,4.5,7.5,3.0,5.0,5.0,Have certificate,Full,7.95,1,0,0,0,0,14.166666666666666,14.166666666666666,0.05232558139534884
40.0,3.5,5.5,5.0,5.5,4.0,Have certificate,Full,8.85,0,1,0,0,0,6.153846153846154,8.0,0.08536585365853659
36.0,4.5,3.5,4.0,3.0,4.0,Have certificate,Full,6.15,1,0,0,0,0,9.0,7.2,0.12162162162162163
56.0,4.5,4.0,2.0,1.5,2.0,Have certificate,Unknown,3.8,1,0,0,0,0,22.4,18.666666666666668,0.07894736842105263
95.0,4.5,5.5,1.0,3.0,2.0,Have certificate,Full,10.0,1,1,0,0,0,23.75,31.666666666666668,0.046875
82.0,4.5,3.5,3.0,2.0,1.5,Unknown,Unknown,3.25,1,0,1,0,0,27.333333333333332,32.8,0.05421686746987952
30.0,4.5,3.5,5.0,3.0,3.0,Have certificate,Full,8.38,1,0,0,1,1,7.5,7.5,0.14516129032258066
31.0,4.0,3.5,5.0,4.0,4.0,Have certificate,Basic,3.3,0,0,0,0,0,6.2,6.2,0.125
50.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Basic,8.2,1,1,0,0,0,10.0,12.5,0.08823529411764706
80.0,4.0,7.5,4.0,5.0,4.0,Have certificate,Unknown,5.98,0,0,0,0,0,13.333333333333334,16.0,0.04938271604938271
40.0,4.2,3.5,6.0,5.5,5.0,Have certificate,Basic,8.8,0,0,0,0,0,6.153846153846154,6.666666666666667,0.10243902439024391
31.1,6.0,4.0,4.0,4.0,3.0,Have certificate,Basic,5.5,0,0,0,0,0,6.220000000000001,7.775,0.18691588785046728
75.0,5.0,5.5,3.0,3.0,3.0,Have certificate,Full,7.25,0,1,0,0,0,18.75,18.75,0.06578947368421052
55.0,4.4,3.5,5.0,5.0,3.0,Have certificate,Full,7.4,0,0,0,0,1,9.166666666666666,13.75,0.07857142857142858
56.0,4.5,5.5,5.0,5.5,5.5,Have certificate,Unknown,7.19,1,1,0,0,0,8.615384615384615,8.615384615384615,0.07894736842105263
75.0,5.0,7.5,3.0,3.0,2.0,Have certificate,Full,6.7,0,0,0,0,0,18.75,25.0,0.06578947368421052
100.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,8.0,1,1,0,1,1,25.0,25.0,0.04455445544554455
80.6,4.5,5.5,3.0,5.0,5.0,Have certificate,Unknown,9.5,1,1,0,0,0,13.433333333333332,13.433333333333332,0.05514705882352942
38.5,4.8,5.5,1.0,3.0,3.0,Unknown,Unknown,5.9,0,1,0,1,1,9.625,9.625,0.12151898734177215
28.0,4.5,5.5,2.0,2.0,3.0,Have certificate,Basic,4.39,1,1,0,0,1,9.333333333333334,7.0,0.15517241379310345
80.0,4.5,5.5,3.0,3.0,3.0,Sale contract,Full,4.8,1,1,0,0,0,20.0,20.0,0.05555555555555555
76.0,4.0,3.5,2.0,3.0,2.0,Have certificate,Unknown,3.7,0,0,0,0,0,19.0,25.333333333333332,0.05194805194805195
38.0,6.3,3.5,4.0,3.0,3.0,Have certificate,Full,6.15,0,0,0,0,0,9.5,9.5,0.16153846153846155
51.0,4.0,3.5,2.0,2.0,2.0,Have certificate,Basic,8.5,0,0,0,0,0,17.0,17.0,0.07692307692307693
66.0,4.5,5.5,3.0,5.0,5.0,Have certificate,Basic,9.0,1,1,0,0,0,11.0,11.0,0.06716417910447761
36.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,5.27,1,1,0,0,0,9.0,9.0,0.12162162162162163
35.0,3.5,5.5,6.0,3.0,4.0,Have certificate,Full,6.8,0,1,0,0,0,8.75,7.0,0.09722222222222222
45.0,4.5,5.5,3.0,3.0,3.0,Have certificate,Full,5.68,1,1,0,0,0,11.25,11.25,0.09782608695652174
80.0,4.5,5.5,3.0,4.0,5.5,Have certificate,Full,9.9,1,1,0,0,0,16.0,12.307692307692308,0.05555555555555555
55.0,4.5,5.5,3.0,4.0,5.0,Have certificate,Full,7.5,1,1,0,0,0,11.0,9.166666666666666,0.08035714285714286
58.0,4.0,5.0,2.0,4.0,3.0,Have certificate,Unknown,7.3,0,0,0,0,0,11.6,14.5,0.06779661016949153
78.0,4.5,7.5,5.0,5.0,3.0,Have certificate,Unknown,9.7,1,0,0,0,1,13.0,19.5,0.056962025316455694
40.0,4.5,5.5,4.0,3.0,3.0,Have certificate,Unknown,9.8,0,1,0,1,1,10.0,10.0,0.10975609756097561
45.0,4.5,5.0,4.0,5.5,5.5,Have certificate,Unknown,5.68,1,0,0,0,0,6.923076923076923,6.923076923076923,0.09782608695652174
35.0,4.5,5.5,5.0,3.0,4.0,Have certificate,Full,7.0,1,1,0,0,0,8.75,7.0,0.125
84.0,5.5,5.5,5.0,5.0,5.0,Have certificate,Full,6.8,0,1,0,0,0,14.0,14.0,0.06470588235294118
32.0,3.5,5.5,5.0,3.0,4.0,Have certificate,Full,6.6,0,1,0,0,0,8.0,6.4,0.10606060606060606
40.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Unknown,8.5,1,1,0,0,0,8.0,8.0,0.10975609756097561
80.0,5.0,7.0,2.0,3.0,3.0,Have certificate,Full,3.6,0,0,0,0,0,20.0,20.0,0.06172839506172839
94.5,4.5,6.0,2.0,2.0,2.0,Have certificate,Full,9.0,1,0,0,0,0,31.5,31.5,0.04712041884816754
30.0,4.5,5.5,2.0,3.0,3.0,Have certificate,Unknown,2.35,1,1,0,0,0,7.5,7.5,0.14516129032258066
50.0,4.5,7.0,3.0,5.5,3.0,Have certificate,Unknown,5.2,1,0,0,0,0,7.6923076923076925,12.5,0.08823529411764706
90.0,6.5,5.5,3.0,4.0,4.0,Unknown,Unknown,8.6,0,1,0,0,0,18.0,18.0,0.07142857142857142
75.0,5.0,5.5,3.0,3.0,3.0,Unknown,Basic,7.0,0,1,0,0,0,18.75,18.75,0.06578947368421052
115.0,4.5,5.5,3.0,4.0,3.0,Sale contract,Unknown,6.1,1,1,1,0,0,23.0,28.75,0.03879310344827586
61.2,4.5,5.5,2.0,3.0,3.0,Have certificate,Basic,7.2,1,1,0,1,1,15.3,15.3,0.07234726688102894
80.0,5.0,7.5,2.0,2.0,2.0,Have certificate,Unknown,7.17,0,0,0,0,0,26.666666666666668,26.666666666666668,0.06172839506172839
58.0,4.0,6.0,5.0,5.0,5.5,Have certificate,Full,9.4,0,0,0,0,0,9.666666666666666,8.923076923076923,0.06779661016949153
35.0,4.0,3.5,5.0,3.0,4.0,Have certificate,Full,6.7,0,0,0,0,0,8.75,7.0,0.1111111111111111
45.0,5.0,5.5,6.0,4.0,3.0,Have certificate,Basic,8.8,0,1,0,0,1,9.0,11.25,0.10869565217391304
39.0,4.5,5.5,5.0,3.0,3.0,Have certificate,Unknown,6.28,1,1,0,0,1,9.75,9.75,0.1125
62.5,4.0,5.5,2.0,2.0,2.0,Have certificate,Unknown,6.2,0,1,0,0,0,20.833333333333332,20.833333333333332,0.06299212598425197
44.0,4.5,5.5,4.0,4.0,3.0,Have certificate,Full,7.65,1,1,0,0,1,8.8,11.0,0.1
65.0,6.5,6.0,4.0,4.0,5.0,Have certificate,Full,8.5,0,0,0,0,0,13.0,10.833333333333334,0.09848484848484848
77.0,5.0,6.0,1.0,2.0,2.0,Have certificate,Full,8.5,0,0,0,0,0,25.666666666666668,25.666666666666668,0.0641025641025641
71.8,4.0,5.0,3.0,4.0,4.0,Have certificate,Full,8.0,0,0,0,0,0,14.36,14.36,0.054945054945054944
63.0,4.5,5.0,5.0,5.0,5.0,Have certificate,Full,8.9,1,0,0,0,0,10.5,10.5,0.0703125
68.0,4.5,5.5,2.0,2.0,2.0,Have certificate,Full,7.8,1,1,0,0,0,22.666666666666668,22.666666666666668,0.06521739130434782
50.0,4.5,5.5,4.0,4.0,4.0,Have certificate,Full,7.55,1,1,0,0,0,10.0,10.0,0.08823529411764706
38.0,5.1,5.5,6.0,4.0,3.0,Have certificate,Basic,7.5,0,1,0,0,1,7.6,9.5,0.13076923076923075
